dev,ino,size_bytes
2053,2648322,269
2053,2648323,1270
2053,2648325,90
2053,2648326,453
2053,2648328,1304
2053,2648329,12799
2053,2648330,938
2053,2648331,118
2053,2648334,202
2053,2648335,288
2053,2648336,166
2053,2648337,291
2053,2648339,450
2053,2648340,4290
2053,2648341,682
2053,2648342,2809
2053,2648343,5997
2053,2648345,1775
2053,2648346,1039
2053,2648347,4615
2053,2648348,938
2053,2648349,125
2053,2648350,259
2053,2648352,1621
2053,2648353,207
2053,2648354,81
2053,2648356,91
2053,2648358,709
2053,2648359,992
2053,2648360,1198
2053,2648363,11461
2053,2648364,635
2053,2648365,89
2053,2648366,116
2053,2648369,241
2053,2648371,786
2053,2648372,568
2053,2648373,1071
2053,2648374,1967
2053,2648375,755
2053,2648376,696
2053,2648377,872
2053,2648378,1508
2053,2648379,446
2053,2648380,772
2053,2648381,507
2053,2648382,989
2053,2648383,1094
2053,2648384,755
2053,2648385,170
2053,2648387,83
2053,2648389,141
2053,2648390,4580
2053,2648392,88
2053,2648394,312
2053,2648395,266
2053,2648396,8461
2053,2648397,1837
2053,2648399,624
2053,2648400,1757
2053,2648401,1298
2053,2648402,1433
2053,2648403,560
2053,2648404,54145
2053,2648405,8218
2053,2648406,3272
2053,2648407,1996
2053,2648408,1330
2053,2648409,1035
2053,2648410,1956
2053,2648411,1743
2053,2648412,1054
2053,2648413,7678
2053,2648414,851
2053,2648416,788
2053,2648417,549
2053,2648418,1649
2053,2648419,3424
2053,2648420,2460
2053,2648421,1305
2053,2648422,1985
2053,2648423,3744
2053,2648424,5014
2053,2648425,1559
2053,2648426,669
2053,2648427,994
2053,2648428,4513
2053,2648429,2669
2053,2648430,710
2053,2648431,1623
2053,2648432,2704
2053,2648433,7059
2053,2648434,1006
2053,2648435,3750
2053,2648437,174
2053,2648438,5544
2053,2648439,2362
2053,2648440,5143
2053,2648441,14857
2053,2648442,853
2053,2648443,3444
2053,2648445,92
2053,2648446,196
2053,2648447,202
2053,2648448,1131
2053,2648449,438
2053,2648450,246
2053,2648451,9267
2053,2648452,1698
2053,2648453,788
2053,2648454,1836
2053,2648455,270
2053,2648457,264
2053,2648458,1587
2053,2648459,446
2053,2648460,13006
2053,2648461,1457
2053,2648462,140
2053,2648463,364
2053,2648464,1590
2053,2648466,187
2053,2648468,2293
2053,2648469,319
2053,2648470,634
2053,2648471,1560
2053,2648472,124
2053,2648473,2404
2053,2648475,224786
2053,2648476,34
2053,2648477,29
2053,2648479,329
2053,2648480,3794
2053,2648481,3288
2053,2648482,399
2053,2648483,1006
2053,2648484,158
2053,2648485,30
2053,2648486,34
2053,2648487,39
2053,2648488,26
2053,2648489,29
2053,2648490,17806
2053,2648492,0
2053,2648493,908
2053,2648494,12747
2053,2648495,985
2053,2648496,36
2053,2648497,33
2053,2648498,36
2053,2648499,33
2053,2648500,27
2053,2648501,34
2053,2648503,0
2053,2648505,0
2053,2648506,37520
2053,2648507,23238
2053,2648508,16798
2053,2648509,2192
2053,2648510,1360
2053,2648511,14327
2053,2648512,864
2053,2648513,146169
2053,2648514,56106
2053,2648515,949
2053,2648516,6523
2053,2648517,34379
2053,2648518,15402
2053,2648519,1939
2053,2648520,3535
2053,2648521,4411
2053,2648522,714
2053,2648523,338404
2053,2648524,18627
2053,2648525,32313
2053,2648526,2126
2053,2648527,1240
2053,2648528,216
2053,2648529,925
2053,2648530,516
2053,2648531,1388
2053,2648532,149
2053,2648533,18308
2053,2648534,1595
2053,2648535,2632
2053,2648536,3732
2053,2648537,5170
2053,2648538,2813
2053,2648539,10421
2053,2648540,18503
2053,2648541,27035
2053,2648542,4535
2053,2648543,3550
2053,2648544,2966
2053,2648545,309
2053,2648546,5951
2053,2648547,2433
2053,2648548,2417
2053,2648549,7668
2053,2648550,5133
2053,2648551,783
2053,2648552,1935
2053,2648553,22057
2053,2648554,7194
2053,2648555,470
2053,2648556,797
2053,2648557,3539
2053,2648558,1688
2053,2648559,232
2053,2648560,30
2053,2648561,36
2053,2648563,249
2053,2648565,32
2053,2648566,37
2053,2648567,40
2053,2648569,41
2053,2648570,55
2053,2648572,37
2053,2648573,47
2053,2648575,35
2053,2648576,39
2053,2648577,43
2053,2648578,49
2053,2648579,44
2053,2648580,44
2053,2648581,45
2053,2648582,47
2053,2648583,44
2053,2648584,46
2053,2648585,40
2053,2648587,36
2053,2648588,44
2053,2648589,45
2053,2648591,43
2053,2648592,49
2053,2648593,49
2053,2648594,53
2053,2648596,43
2053,2648597,50
2053,2648599,32
2053,2648600,37
2053,2648602,2589
2053,2648603,1208
2053,2648604,2442
2053,2648605,210
2053,2648607,39
2053,2648608,51
2053,2648610,0
2053,2648612,35
2053,2648613,43
2053,2648614,46
2053,2648616,36
2053,2648617,44
2053,2648618,45
2053,2648620,32
2053,2648621,42
2053,2648622,41
2053,2648623,37
2053,2648624,41
2053,2648625,41
2053,2648626,1510
2053,2648628,35
2053,2648629,43
2053,2648630,41
2053,2648632,0
2053,2648633,512
2053,2648634,521
2053,2648635,701
2053,2648636,353
2053,2648637,195
2053,2648638,1315
2053,2648639,2550
2053,2648640,1311
2053,2648642,33
2053,2648643,39
2053,2648644,42
2053,2648645,2558
2053,2648647,41
2053,2648648,55
2053,2648649,1168
2053,2648650,34
2053,2648652,0
2053,2648654,3117
2053,2648655,2334
2053,2648656,10640
2053,2648658,0
2053,2648659,110
2053,2648661,0
2053,2648662,2081
2053,2648664,0
2053,2648665,2547
2053,2648666,4673
2053,2648667,1233
2053,2648668,627
2053,2648669,1759
2053,2648670,1063
2053,2648671,2051
2053,2648672,4507
2053,2648673,1187
2053,2648674,311
2053,2648676,0
2053,2648677,26
2053,2648678,1681
2053,2648680,0
2053,2648681,1416
2053,2648682,1257
2053,2648683,5794
2053,2648685,0
2053,2648686,1177
2053,2648688,0
2053,2648689,2159
2053,2648691,0
2053,2648692,3374
2053,2648694,0
2053,2648695,924
2053,2648696,2550
2053,2648698,0
2053,2648699,8773
2053,2648700,1865
2053,2648702,0
2053,2648703,35631
2053,2648704,268
2053,2648705,9596
2053,2648706,27659
2053,2648707,404
2053,2648709,0
2053,2648710,3139
2053,2648711,24215
2053,2648713,0
2053,2648714,19232
2053,2648715,35893
2053,2648717,0
2053,2648718,2378
2053,2648719,34
2053,2648720,34
2053,2648721,31
2053,2648722,32
2053,2648723,39
2053,2648724,32
2053,2648725,33
2053,2648726,41
2053,2648727,31
2053,2648728,41
2053,2648729,30
2053,2648730,31
2053,2648731,31
2053,2648732,38
2053,2648733,30
2053,2648734,29
2053,2648735,30
2053,2648736,37
2053,2648737,30
2053,2648738,39
2053,2648739,31
2053,2648740,32
2053,2648741,34
2053,2648742,34
2053,2648743,30
2053,2648744,35
2053,2648745,34
2053,2648746,42
2053,2648747,39
2053,2648748,32
2053,2648749,38
2053,2648750,29
2053,2648751,33
2053,2648752,36
2053,2648753,39
2053,2648754,31
2053,2648755,34
2053,2648756,37
2053,2648757,31
2053,2648758,33
2053,2648759,30
2053,2648760,36
2053,2648762,80
2053,2648764,337
2053,2648765,660
2053,2648766,365
2053,2648767,2660
2053,2648768,975
2053,2648769,2355
2053,2648770,7627
2053,2648771,208
2053,2648772,6715
2053,2648773,5281
2053,2648774,4189
2053,2648775,1080
2053,2648776,114
2053,2648778,75
2053,2648780,14028
2053,2648781,1889
2053,2648782,818
2053,2648783,5287
2053,2648784,2604
2053,2648785,2716
2053,2648786,5396
2053,2648787,829
2053,2648788,1745
2053,2648789,1260
2053,2648790,1064
2053,2648791,1756
2053,2648792,1116
2053,2648793,3488
2053,2648794,854
2053,2648795,3711
2053,2648796,801
2053,2648797,1889
2053,2648799,114
2053,2648801,36
2053,2648802,6645
2053,2648804,205
2053,2648806,738
2053,2648807,543
2053,2648808,886
2053,2648809,446
2053,2648810,140
2053,2648811,41
2053,2648813,0
2053,2648814,3039
2053,2648815,1161
2053,2648816,890
2053,2648817,2200
2053,2648819,0
2053,2648820,2519
2053,2648822,323
2053,2648823,393
2053,2648824,2373
2053,2648825,1757
2053,2648826,2160
2053,2648827,69
2053,2648828,4985
2053,2648829,55
2053,2648830,2640
2053,2648832,85
2053,2648834,269
2053,2648835,479
2053,2648836,143
2053,2648838,89
2053,2648840,22
2053,2648841,2039
2053,2648842,838
2053,2648843,20088
2053,2648845,244
2053,2648847,399
2053,2648849,53
2053,2648851,311
2053,2648852,774
2053,2648853,761
2053,2648854,703
2053,2648855,3229
2053,2648856,2008
2053,2648857,1134
2053,2648858,642
2053,2648859,0
2053,2648860,1044
2053,2648861,1446
2053,2648862,5415
2053,2648863,959
2053,2648864,2417
2053,2648865,2274
2053,2648867,53
2053,2648868,417
2053,2648869,5936
2053,2648870,2734
2053,2648871,615
2053,2648872,872
2053,2648873,2593
2053,2648874,1785
2053,2648875,3318
2053,2648876,324
2053,2648877,4805
2053,2648878,1096
2053,2648879,1583
2053,2648880,1561
2053,2648881,1730
2053,2648882,643
2053,2648883,1451
2053,2648884,1587
2053,2648885,4270
2053,2648886,3580
2053,2648887,4717
2053,2648889,0
2053,2648890,256
2053,2648891,262
2053,2648892,265
2053,2648893,784
2053,2648894,325
2053,2648895,266
2053,2648896,259
2053,2648897,270
2053,2648898,260
2053,2648899,99
2053,2648900,269
2053,2648901,262
2053,2648902,257
2053,2648903,323
2053,2648904,260
2053,2648905,263
2053,2648906,13311
2053,2648907,286
2053,2648908,657
2053,2648909,690
2053,2648910,3308
2053,2648912,53
2053,2648913,448
2053,2648914,767
2053,2648915,766
2053,2648916,1869
2053,2648917,488
2053,2648918,3491
2053,2648919,902
2053,2648921,103
2053,2648922,361
2053,2648923,221
2053,2648924,858
2053,2648925,246
2053,2648926,2056
2053,2648927,8693
2053,2648928,1938
2053,2648929,139
2053,2648930,127
2053,2648931,1532
2053,2648932,350
2053,2648933,571
2053,2648934,82
2053,2648935,595
2053,2648936,2427
2053,2648937,1728
2053,2648938,3360
2053,2648939,432
2053,2648940,85
2053,2648941,622
2053,2648942,791
2053,2648943,8461
2053,2648944,153
2053,2648945,821
2053,2648946,1009
2053,2648947,6375
2053,2648948,2299
2053,2648949,606
2053,2648950,167
2053,2648951,6683
2053,2648952,4174
2053,2648953,769
2053,2648955,53
2053,2648956,6039
2053,2648957,1580
2053,2648958,18165
2053,2648959,2476
2053,2648960,3000
2053,2648961,684
2053,2648962,493
2053,2648963,633
2053,2648964,5854
2053,2648966,53
2053,2648967,11211
2053,2648968,731
2053,2648969,128
2053,2648970,1044
2053,2648971,3853
2053,2648973,263
2053,2648974,10372
2053,2648975,3172
2053,2648976,16101
2053,2648977,1141
2053,2648978,599
2053,2648979,11898
2053,2648980,1572
2053,2648981,4327
2053,2648982,4033
2053,2648983,5641
2053,2648984,1096
2053,2648985,1799
2053,2648986,3808
2053,2648988,139
2053,2648990,256
2053,2648992,577
2053,2648993,223
2053,2648994,221
2053,2648995,225
2053,2648996,120
2053,2648997,226
2053,2648998,226
2053,2648999,230
2053,2649000,222
2053,2649001,222
2053,2649002,952
2053,2649003,2291
2053,2649004,194
2053,2649005,5068
2053,2649007,486
2053,2649009,1390
2053,2649010,285
2053,2649011,4289
2053,2649012,4917
2053,2649013,1230
2053,2649014,18
2053,2649015,833
2053,2649016,2814
2053,2649017,1666
2053,2649018,950
2053,2649019,123
2053,2649020,5785
2053,2649021,178
2053,2649022,12020
2053,2649023,38
2053,2649024,1134
2053,2649025,3113
2053,2649027,74
2053,2649029,56
2053,2649030,896
2053,2649032,90
2053,2649033,238
2053,2649035,534
2053,2649037,0
2053,2649039,2076
2053,2649041,566
2053,2649043,152
2053,2649044,6309
2053,2649045,21771
2053,2649046,18935
2053,2649047,24651
2053,2649048,9284
2053,2649049,36224
2053,2649050,106102
2053,2649051,17358
2053,2649052,26472
2053,2649053,26498
2053,2649055,212
2053,2649057,364
2053,2649059,0
2053,2649060,1012
2053,2649061,40
2053,2649062,1367
2053,2649063,1021
2053,2649064,5683
2053,2649065,3405
2053,2649066,541
2053,2649067,3892
2053,2649068,684
2053,2649069,1547
2053,2649071,0
2053,2649072,819
2053,2649073,908
2053,2649074,1408
2053,2649075,965
2053,2649076,1016
2053,2649077,429
2053,2649079,0
2053,2649080,467
2053,2649081,359
2053,2649082,517
2053,2649083,429
2053,2649084,166
2053,2649085,195
2053,2649086,793
2053,2649087,16246
2053,2649088,10881
2053,2649089,351
2053,2649091,85
2053,2649092,25
2053,2649093,26
2053,2649094,6204
2053,2649096,0
2053,2649097,268
2053,2649098,2471
2053,2649099,1888
2053,2649100,1936
2053,2649101,1348
2053,2649102,7861
2053,2649103,268
2053,2649104,1054
2053,2649105,5093
2053,2649106,2708
2053,2649107,5104
2053,2649108,4215
2053,2649109,4463
2053,2649110,1549
2053,2649112,84
2053,2649114,284
2053,2649115,98
2053,2649116,182
2053,2649117,190
2053,2649120,53
2053,2649121,47
2053,2649122,51
2053,2649123,50
2053,2649124,300
2053,2649125,41
2053,2649127,922
2053,2649128,55
2053,2649129,51
2053,2649130,56
2053,2649131,55
2053,2649132,54
2053,2649133,51
2053,2649134,58
2053,2649135,57
2053,2649136,61
2053,2649137,53
2053,2649138,51
2053,2649140,44
2053,2649143,54
2053,2649144,56
2053,2649145,54
2053,2649146,54
2053,2649147,46
2053,2649148,42
2053,2649149,44
2053,2649150,47
2053,2649151,46
2053,2649152,43
2053,2649153,47
2053,2649154,51
2053,2649155,42
2053,2649156,375
2053,2649158,10993
2053,2649160,53
2053,2649161,851
2053,2649162,93
2053,2649163,1010
2053,2649164,425
2053,2649165,4637
2053,2649167,918
2053,2649168,1525
2053,2649169,922
2053,2649170,921
2053,2649171,1724
2053,2649172,1480
2053,2649173,966
2053,2649174,581
2053,2649175,789
2053,2649176,577
2053,2649177,1991
2053,2649178,1499
2053,2649180,199
2053,2649183,8813
2053,2649184,188
2053,2649185,605
2053,2649186,584
2053,2649187,101
2053,2649188,7528
2053,2649189,928
2053,2649190,1351
2053,2649191,1750
2053,2649192,378
2053,2649193,956
2053,2649194,64
2053,2649195,1370
2053,2649196,773
2053,2649197,2747
2053,2649199,0
2053,2649200,520
2053,2649201,1955
2053,2649202,270
2053,2649203,1727
2053,2649204,298
2053,2649205,1590
2053,2649206,1878
2053,2649207,613
2053,2649208,819
2053,2649209,393
2053,2649210,285
2053,2649211,3154
2053,2649212,3076
2053,2649213,516
2053,2649214,625
2053,2649215,468
2053,2649216,831
2053,2649217,430
2053,2649218,119
2053,2649219,929
2053,2649220,1042
2053,2649221,559
2053,2649223,167
2053,2649224,2428
2053,2649225,1794
2053,2649226,3447
2053,2649227,919
2053,2649228,1695
2053,2649229,11982
2053,2649230,1143
2053,2649231,1098
2053,2649232,169
2053,2649233,589
2053,2649234,24
2053,2649235,73
2053,2649236,172
2053,2649237,525
2053,2649238,5126
2053,2649239,239
2053,2649240,91
2053,2649241,18
2053,2649242,559
2053,2649243,502
2053,2649244,68
2053,2649246,161
2053,2649248,1006
2053,2649249,726
2053,2649250,166
2053,2649251,7985
2053,2649252,573
2053,2649253,2382
2053,2649254,212
2053,2649255,1283
2053,2649257,0
2053,2649258,113
2053,2649259,112
2053,2649260,20968
2053,2649261,2037
2053,2649262,717
2053,2649263,9062
2053,2649264,455
2053,2649265,605
2053,2649267,778
2053,2649268,12119
2053,2649269,720
2053,2649270,371
2053,2649271,1745
2053,2649272,670
2053,2649273,1022
2053,2649274,824
2053,2649275,1468
2053,2649276,1867
2053,2649277,103
2053,2649278,5407
2053,2649279,5359
2053,2649280,3082
2053,2649281,2812
2053,2649282,4342
2053,2649283,2457
2053,2649284,10622
2053,2649285,892
2053,2649286,4925
2053,2649287,453
2053,2649288,2832
2053,2649289,369
2053,2649290,217
2053,2649292,2071
2053,2649293,797
2053,2649294,430
2053,2649296,86
2053,2649298,5901
2053,2649299,1277
2053,2649300,1935
2053,2649301,537
2053,2649302,95
2053,2649303,409
2053,2649305,85
2053,2649306,1457
2053,2649308,78
2053,2649310,4334
2053,2649312,2424
2053,2649313,23
2053,2649314,23
2053,2649315,27
2053,2649316,178
2053,2649317,27
2053,2649318,31
2053,2649319,129
2053,2649320,23
2053,2649321,22
2053,2649322,31
2053,2649323,36
2053,2649324,39
2053,2649325,31
2053,2649326,29
2053,2649327,27
2053,2649328,2466
2053,2649329,30
2053,2649330,132
2053,2649331,21
2053,2649332,23
2053,2649333,27
2053,2649334,28
2053,2649335,36
2053,2649336,33
2053,2649337,30
2053,2649338,34
2053,2649339,34
2053,2649340,27
2053,2649341,23
2053,2649342,28
2053,2649343,28
2053,2649344,31
2053,2649345,32
2053,2649346,34
2053,2649348,131
2053,2649349,117
2053,2649350,1011
2053,2649351,1749
2053,2649352,397
2053,2649353,67
2053,2649355,111
2053,2649357,1657
2053,2649358,516
2053,2649359,1020
2053,2649360,386
2053,2649362,80
2053,2649364,241
2053,2649366,87
2053,2649368,2245
2053,2649369,166
2053,2649371,81
2053,2649373,526
2053,2649375,74
2053,2649377,641
2053,2649378,2989
2053,2649379,2043
2053,2649380,335
2053,2649381,419
2053,2649383,82
2053,2649384,801
2053,2649386,421
2053,2649388,1225
2053,2649389,0
2053,2649390,57
2053,2649391,531
2053,2649392,57
2053,2649393,67
2053,2649394,82
2053,2649395,107
2053,2649396,303
2053,2649397,7135
2053,2649398,85
2053,2649399,81
2053,2649400,128
2053,2649402,658
2053,2649403,83
2053,2649404,148
2053,2649405,3386
2053,2649406,214
2053,2649407,736
2053,2649408,3201
2053,2649409,3397
2053,2649410,496
2053,2649411,1003
2053,2649412,2960
2053,2649413,2243
2053,2649414,3417
2053,2649415,3601
2053,2649416,10412
2053,2649417,3175
2053,2649418,2156
2053,2649419,18
2053,2649421,88
2053,2649423,3411
2053,2649425,83
2053,2649427,228
2053,2649428,260
2053,2649429,434
2053,2649430,858
2053,2649431,504
2053,2649432,2893
2053,2649434,84
2053,2649435,1789
2053,2649437,86
2053,2649439,346
2053,2649440,18
2053,2649441,773
2053,2649442,41
2053,2649443,3706
2053,2649445,80
2053,2649446,1478
2053,2649448,83
2053,2649449,547
2053,2649451,594
2053,2649452,12173
2053,2649453,6571
2053,2649456,560
2053,2649457,84
2053,2649459,225
2053,2649460,6353
2053,2649461,1096
2053,2649462,604
2053,2649463,188
2053,2649464,7251
2053,2649465,526
2053,2649466,3284
2053,2649467,1575
2053,2649469,170
2053,2649471,701
2053,2649472,2023
2053,2649473,2160
2053,2649474,1859
2053,2649475,140
2053,2649476,1395
2053,2649477,1176
2053,2649478,966
2053,2649479,926
2053,2649480,386
2053,2649481,4040
2053,2649482,2248
2053,2649483,1016
2053,2649484,1800
2053,2649485,3614
2053,2649487,90
2053,2649489,260
2053,2649490,69
2053,2649491,198
2053,2649492,2060
2053,2649493,1037
2053,2649494,2888
2053,2649496,76
2053,2649498,575
2053,2649499,1019
2053,2649500,27168
2053,2649501,1064
2053,2649502,4450
2053,2649503,662
2053,2649504,901
2053,2649505,7203
2053,2649506,1120
2053,2649507,9089
2053,2649508,4725
2053,2649509,1560
2053,2649510,6986
2053,2649511,1438
2053,2649512,8095
2053,2649513,10452
2053,2649514,7702
2053,2649515,1285
2053,2649516,448
2053,2649518,85
2053,2649520,135
2053,2649521,446
2053,2649522,487
2053,2649523,3241
2053,2649524,315
2053,2649526,88
2053,2649528,0
2053,2649530,713
2053,2649531,421
2053,2649532,485
2053,2649533,635
2053,2649534,650
2053,2649535,679
2053,2649536,414
2053,2649537,291
2053,2649538,627
2053,2649539,259
2053,2649540,421
2053,2649541,520
2053,2649543,5493
2053,2649544,867
2053,2649545,651
2053,2649546,8013
2053,2649547,3216
2053,2649548,467
2053,2649549,965
2053,2649550,340
2053,2649551,299
2053,2649552,380
2053,2649553,632
2053,2649555,764
2053,2649556,801
2053,2649557,871
2053,2649558,299
2053,2649559,301
2053,2649560,1187
2053,2649561,938
2053,2649562,945
2053,2649563,392
2053,2649564,769
2053,2649565,462
2053,2649566,380
2053,2649567,156
2053,2649568,6949
2053,2649570,7273
2053,2649571,697
2053,2649572,422
2053,2649573,411
2053,2649574,895
2053,2649575,669
2053,2649576,654
2053,2649577,708
2053,2649578,342
2053,2649579,677
2053,2649580,490
2053,2649581,304
2053,2649582,793
2053,2649583,529
2053,2649584,553
2053,2649585,2598
2053,2649586,743
2053,2649587,510
2053,2649588,654
2053,2649589,672
2053,2649590,436
2053,2649591,532
2053,2649592,592
2053,2649593,702
2053,2649594,499
2053,2649595,414
2053,2649596,505
2053,2649597,1407
2053,2649598,575
2053,2649599,536
2053,2649600,557
2053,2649601,754
2053,2649602,534
2053,2649604,5809
2053,2649606,2615
2053,2649607,543
2053,2649608,785
2053,2649609,604
2053,2649610,429
2053,2649611,375
2053,2649612,491
2053,2649613,459
2053,2649614,2393
2053,2649615,792
2053,2649616,6474
2053,2649617,508
2053,2649618,582
2053,2649619,744
2053,2649620,276
2053,2649622,845
2053,2649623,3358
2053,2649624,261
2053,2649625,426
2053,2649626,543
2053,2649627,33
2053,2649628,549
2053,2649629,423
2053,2649631,4543
2053,2649632,604
